product_name,category_large,category_medium,item_type,grocery_item_name,brand_name,processed_grocery_item_name,is_augmented
"썬키스트 오렌지 1kg 2,500원",음료,주스,BEVERAGE,,,오렌지 주스,1
매일 오렌지주스 12개,음료,주스,BEVERAGE,,,오렌지 주스,1
풀무원 델몬트 오렌지 낱개,음료,주스,BEVERAGE,,,오렌지 주스,1
매일 미닛메이드 오렌지 12개,음료,주스,BEVERAGE,,,오렌지 주스,1
농심 델몬트 포도 1.5L,음료,주스,BEVERAGE,,,포도 주스,1
"웰치스 포도주스 20입, 1+1",음료,주스,BEVERAGE,,웰치스,포도 주스,1
풀무원 포도주스 6개입 행사상품,음료,주스,BEVERAGE,,,포도 주스,1
"피코크 델몬트 포도, 300g",음료,주스,BEVERAGE,,,포도 주스,1
"[행사] 웰치스 포도주스, 6개입",음료,주스,BEVERAGE,,웰치스,포도 주스,1
"포도주스 9,900원 (100g당 1,955원) 택1",음료,주스,BEVERAGE,,,포도 주스,1
[국내산] 델몬트 포도,음료,주스,BEVERAGE,,,포도 주스,1
[해태] 웰치스 포도주스 1L,음료,주스,BEVERAGE,,웰치스,포도 주스,1
"빙그레 포도주스 10개입 12,900원",음료,주스,BEVERAGE,,,포도 주스,1
오뚜기 델몬트 포도 1kg,음료,주스,BEVERAGE,,,포도 주스,1
"해태 ABC주스 1kg 2,500원",음료,주스,BEVERAGE,,,혼합과채주스,1
롯데 미과즙 혼합주스 1.5L 오늘출발,음료,주스,BEVERAGE,,,혼합과채주스,1
"매일 V8 야채주스 400g 12,900원",음료,주스,BEVERAGE,,,혼합과채주스,1
오뚜기 과채주스 12개,음료,주스,BEVERAGE,,,혼합과채주스,1
[무료배송] ABC주스 500g 새벽배송,음료,주스,BEVERAGE,,,혼합과채주스,1
미과즙 혼합주스 택1,음료,주스,BEVERAGE,,,혼합과채주스,1
[국내산] V8 야채주스 20입,음료,주스,BEVERAGE,,,혼합과채주스,1
"[무료배송] 과채주스, 400g",음료,주스,BEVERAGE,,,혼합과채주스,1
"빙그레 ABC주스 2kg 29,800원",음료,주스,BEVERAGE,,,혼합과채주스,1
매일 미과즙 혼합주스 100g,음료,주스,BEVERAGE,,,혼합과채주스,1
[1+1] 트로피카나 사과 10개입 무료배송,음료,주스,BEVERAGE,,,사과 주스,1
"아침에주스 사과 400g, 12,900원",음료,주스,BEVERAGE,,,사과 주스,1
"풀무원 사과주스 1L 1,980원 행사상품",음료,주스,BEVERAGE,,,사과 주스,1
"동원 트로피카나 사과 1.5L, 19,900원",음료,주스,BEVERAGE,,,사과 주스,1
대상 아침에주스 사과 6개입,음료,주스,BEVERAGE,,,사과 주스,1
"[1+1] 사과주스 5,500원, 무료배송",음료,주스,BEVERAGE,,,사과 주스,1
트로피카나 사과 1kg 산지직송,음료,주스,BEVERAGE,,,사과 주스,1
아침에주스 사과 최대 195원 적립,음료,주스,BEVERAGE,,,사과 주스,1
[국내산] 사과주스 박스,음료,주스,BEVERAGE,,,사과 주스,1
"[국내산] 트로피카나 사과 10개입 29,800원",음료,주스,BEVERAGE,,,사과 주스,1
[동원] 아침에주스 사과 당일발송,음료,주스,BEVERAGE,,,사과 주스,1
[국내산] 딸기우유주스 250g,음료,주스,BEVERAGE,,,딸기 주스,1
롯데 딸기주스 200g,음료,주스,BEVERAGE,,,딸기 주스,1
[국내산] 딸기우유주스,음료,주스,BEVERAGE,,,딸기 주스,1
딸기주스 500ml,음료,주스,BEVERAGE,,,딸기 주스,1
"빙그레 딸기우유주스, 1.5L",음료,주스,BEVERAGE,,,딸기 주스,1
[해태] 딸기주스,음료,주스,BEVERAGE,,,딸기 주스,1
[1+1] 딸기우유주스,음료,주스,BEVERAGE,,,딸기 주스,1
"빙그레 딸기주스, 19,900원",음료,주스,BEVERAGE,,,딸기 주스,1
딸기우유주스 산지직송,음료,주스,BEVERAGE,,,딸기 주스,1
"[오뚜기] 딸기주스, 낱개",음료,주스,BEVERAGE,,,딸기 주스,1
"CJ 딸기우유주스 250g 19,900원 쿠폰할인",음료,주스,BEVERAGE,,,딸기 주스,1
"[오뚜기] 쥬시 망고 박스 29,800원",음료,주스,BEVERAGE,,,망고 주스,1
[행사] 트로피카나 망고 20입,음료,주스,BEVERAGE,,,망고 주스,1
[1+1] 망고주스,음료,주스,BEVERAGE,,,망고 주스,1
롯데 쥬시 망고 3입,음료,주스,BEVERAGE,,,망고 주스,1
노브랜드 트로피카나 망고,음료,주스,BEVERAGE,,,망고 주스,1
오뚜기 망고주스 500g,음료,주스,BEVERAGE,,,망고 주스,1
쥬시 망고,음료,주스,BEVERAGE,,,망고 주스,1
"동원 트로피카나 망고, 새벽배송",음료,주스,BEVERAGE,,,망고 주스,1
"피코크 망고주스, 행사상품",음료,주스,BEVERAGE,,,망고 주스,1
"[곰곰] 쥬시 망고 20입, 최대 195원 적립",음료,주스,BEVERAGE,,,망고 주스,1
"농심 트로피카나 망고 19,900원",음료,주스,BEVERAGE,,,망고 주스,1
"[풀무원] 배도라지즙 9,900원 (100g당 1,955원)",음료,주스,BEVERAGE,,,기타 주스,1
"당근주스 250g 29,800원",음료,주스,BEVERAGE,,,기타 주스,1
"빙그레 크랜베리주스, 330ml",음료,주스,BEVERAGE,,,기타 주스,1
"[1+1] 자몽주스 1kg 19,900원 2+1",음료,주스,BEVERAGE,,,기타 주스,1
"[행사] 녹즙 1L 1,980원",음료,주스,BEVERAGE,,,기타 주스,1
"[1+1] 비트즙, 2팩",음료,주스,BEVERAGE,,,기타 주스,1
"노브랜드 셀러리주스, 1.5L",음료,주스,BEVERAGE,,,기타 주스,1
[대용량] 아사이베리주스 3입,음료,주스,BEVERAGE,,,기타 주스,1
롯데 사과당근주스 6개입,음료,주스,BEVERAGE,,,기타 주스,1
"대상 파인애플주스 2kg 19,900원, 행사상품",음료,주스,BEVERAGE,,,기타 주스,1
롯데 케일주스 HACCP,음료,주스,BEVERAGE,,,기타 주스,1
"프레시지 ABC주스 1L 3,910원 무료배송",음료,주스,BEVERAGE,,,기타 주스,1
[풀무원] 유자에이드 500ml 행사상품,음료,주스,BEVERAGE,,,기타 주스,1
[국내산] 매실원액 1kg 온라인전용,음료,주스,BEVERAGE,,,기타 주스,1
"빙그레 청포도주스 200g, 5,500원",음료,주스,BEVERAGE,,,기타 주스,1
"감귤주스 1L 9,900원 (100g당 1,955원) 행사상품",음료,주스,BEVERAGE,,,기타 주스,1
"[행사] 석류주스 12개 5,500원 2+1",음료,주스,BEVERAGE,,,기타 주스,1
[대용량] 망고주스 300g 온라인전용,음료,주스,BEVERAGE,,,기타 주스,1
오뚜기 토마토주스 150ml 최대 195원 적립,음료,주스,BEVERAGE,,,기타 주스,1
양배추즙,음료,주스,BEVERAGE,,,기타 주스,1
"동원 배도라지즙 6개입 3,910원",음료,주스,BEVERAGE,,,기타 주스,1
[국내산] 당근주스 500ml,음료,주스,BEVERAGE,,,기타 주스,1
"농심 크랜베리주스 2팩 3,910원 행사상품",음료,주스,BEVERAGE,,,기타 주스,1
"[노브랜드] 자몽주스 400g 3,910원",음료,주스,BEVERAGE,,,기타 주스,1
[국내산] 녹즙,음료,주스,BEVERAGE,,,기타 주스,1
"[CJ] 비트즙 1봉, 새벽배송",음료,주스,BEVERAGE,,,기타 주스,1
"[대용량] 셀러리주스 500ml 3,910원",음료,주스,BEVERAGE,,,기타 주스,1
풀무원 아사이베리주스 3입,음료,주스,BEVERAGE,,,기타 주스,1
"사과당근주스 3,910원 행사상품",음료,주스,BEVERAGE,,,기타 주스,1
"[1+1] 파인애플주스 12개 5,500원",음료,주스,BEVERAGE,,,기타 주스,1
CJ 케일주스 산지직송,음료,주스,BEVERAGE,,,기타 주스,1
"ABC주스 1kg, 행사상품",음료,주스,BEVERAGE,,,기타 주스,1
노브랜드 페리에 200g,음료,탄산음료,BEVERAGE,,,탄산수,1
[농심] 씨그램,음료,탄산음료,BEVERAGE,,,탄산수,1
노브랜드 산펠레그리노 12개,음료,탄산음료,BEVERAGE,,,탄산수,1
"[1+1] 더빅토리아 탄산수 250g 5,500원",음료,탄산음료,BEVERAGE,,,탄산수,1
초록매실 탄산 500g 쿠폰할인,음료,탄산음료,BEVERAGE,,,탄산수,1
[1+1] 트레비 330ml 온라인전용,음료,탄산음료,BEVERAGE,,,탄산수,1
"피코크 웰치스 탄산수 1봉 29,800원 오늘출발",음료,탄산음료,BEVERAGE,,웰치스,탄산수,1
페리에 1kg 오늘출발,음료,탄산음료,BEVERAGE,,,탄산수,1
[피코크] 씨그램 2팩,음료,탄산음료,BEVERAGE,,,탄산수,1
[1+1] 산펠레그리노,음료,탄산음료,BEVERAGE,,,탄산수,1
매일 더빅토리아 탄산수 2팩 당일발송,음료,탄산음료,BEVERAGE,,,탄산수,1
코카콜라 무료배송,음료,탄산음료,BEVERAGE,,코카콜라,콜라,1
"[프레시지] 815콜라 200g 3,910원",음료,탄산음료,BEVERAGE,,,콜라,1
[노브랜드] 펩시 제로 라임 박스,음료,탄산음료,BEVERAGE,,펩시,콜라,1
"대상 펩시콜라 19,900원, 오늘출발",음료,탄산음료,BEVERAGE,,펩시,콜라,1
"대상 RC콜라 박스, 오늘출발",음료,탄산음료,BEVERAGE,,,콜라,1
코카콜라 제로 레몬 1봉 당일발송,음료,탄산음료,BEVERAGE,,코카콜라,콜라,1
[피코크] 코카콜라 제로 2팩,음료,탄산음료,BEVERAGE,,코카콜라,콜라,1
해태 코카콜라,음료,탄산음료,BEVERAGE,,코카콜라,콜라,1
"[빙그레] 815콜라 500g 5,500원 무료배송",음료,탄산음료,BEVERAGE,,,콜라,1
"피코크 펩시 제로 라임 100g, 9,900원 (100g당 1,955원)",음료,탄산음료,BEVERAGE,,펩시,콜라,1
동원 펩시콜라 1L 무료배송,음료,탄산음료,BEVERAGE,,펩시,콜라,1
"대상 RC콜라, 250g",음료,탄산음료,BEVERAGE,,,콜라,1
코카콜라 제로 레몬 330ml,음료,탄산음료,BEVERAGE,,코카콜라,콜라,1
[국내산] 킨사이다 6개입 오늘출발,음료,탄산음료,BEVERAGE,,,사이다,1
"[1+1] 스프라이트 제로 250g 19,900원",음료,탄산음료,BEVERAGE,,스프라이트,사이다,1
"농심 칠성사이다 ECO 3입, 12,900원",음료,탄산음료,BEVERAGE,,칠성,사이다,1
"[무료배송] 칠성사이다 100g, 29,800원",음료,탄산음료,BEVERAGE,,칠성,사이다,1
스프라이트 1L,음료,탄산음료,BEVERAGE,,스프라이트,사이다,1
[매일] 칠성사이다 제로 2kg 새벽배송,음료,탄산음료,BEVERAGE,,칠성,사이다,1
"노브랜드 세븐업 10개입 1,980원",음료,탄산음료,BEVERAGE,,,사이다,1
"[프레시지] 킨사이다 낱개, 5,500원",음료,탄산음료,BEVERAGE,,,사이다,1
롯데 스프라이트 제로 12개 산지직송,음료,탄산음료,BEVERAGE,,스프라이트,사이다,1
"[CJ] 칠성사이다 ECO, 6개입",음료,탄산음료,BEVERAGE,,칠성,사이다,1
오뚜기 칠성사이다 400g,음료,탄산음료,BEVERAGE,,칠성,사이다,1
"[매일] 스프라이트 6개입, 29,800원",음료,탄산음료,BEVERAGE,,스프라이트,사이다,1
"빙그레 칠성사이다 제로 2kg 2,500원 2+1",음료,탄산음료,BEVERAGE,,칠성,사이다,1
[국내산] 세븐업 2팩,음료,탄산음료,BEVERAGE,,,사이다,1
"곰곰 킨사이다 9,900원 (100g당 1,955원)",음료,탄산음료,BEVERAGE,,,사이다,1
"프레시지 스프라이트 제로 400g 2,500원",음료,탄산음료,BEVERAGE,,스프라이트,사이다,1
[매일] 칠성사이다 ECO 10개입,음료,탄산음료,BEVERAGE,,칠성,사이다,1
[행사] 칠성사이다 300g,음료,탄산음료,BEVERAGE,,칠성,사이다,1
"[프레시지] 진저에일 낱개, 1+1",음료,탄산음료,BEVERAGE,,,진저에일,1
[곰곰] 캐나다드라이 진저에일,음료,탄산음료,BEVERAGE,,,진저에일,1
빙그레 오랑지나 250g 행사상품,음료,탄산음료,BEVERAGE,,,진저에일,1
진저에일 10개입,음료,탄산음료,BEVERAGE,,,진저에일,1
"캐나다드라이 진저에일 150ml, 새벽배송",음료,탄산음료,BEVERAGE,,,진저에일,1
[대용량] 오랑지나 250g,음료,탄산음료,BEVERAGE,,,진저에일,1
"[대용량] 진저에일 20입, 2,500원",음료,탄산음료,BEVERAGE,,,진저에일,1
"캐나다드라이 진저에일 1kg 12,900원 산지직송",음료,탄산음료,BEVERAGE,,,진저에일,1
"[1+1] 오랑지나 500g 1,980원 온라인전용",음료,탄산음료,BEVERAGE,,,진저에일,1
"진저에일 낱개, 오늘출발",음료,탄산음료,BEVERAGE,,,진저에일,1
캐나다드라이 진저에일 300g 쿠폰할인,음료,탄산음료,BEVERAGE,,,진저에일,1
[대상] 오랑지나,음료,탄산음료,BEVERAGE,,,진저에일,1
"풀무원 진저에일 100g 29,800원",음료,탄산음료,BEVERAGE,,,진저에일,1
"캐나다드라이 진저에일 300g, 29,800원",음료,탄산음료,BEVERAGE,,,진저에일,1
"해태 오랑지나, 300g",음료,탄산음료,BEVERAGE,,,진저에일,1
[CJ] 진저에일 10개입 2+1,음료,탄산음료,BEVERAGE,,,진저에일,1
"캐나다드라이 진저에일 19,900원 행사상품",음료,탄산음료,BEVERAGE,,,진저에일,1
"프레시지 오랑지나 250g 1,980원, 1+1",음료,탄산음료,BEVERAGE,,,진저에일,1
곰곰 진저에일 2팩 당일발송,음료,탄산음료,BEVERAGE,,,진저에일,1
[무료배송] 환타 오렌지,음료,탄산음료,BEVERAGE,,환타,기타 탄산음료,1
"오뚜기 데미소다 사과 6개입 2,500원",음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
트로피카나 스파클링 300g,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"[곰곰] 마운틴듀 제로 1봉, 2+1",음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
[롯데] 오랑지나 10개입,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
대상 트레비 레몬 2팩,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
토닉워터 20입,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
[롯데] 밀키스 제로 500g,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"오란씨 파인 200g 2,500원",음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"롯데 닥터페퍼 1kg 29,800원, 행사상품",음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"[빙그레] 써니텐 1.5L, 오늘출발",음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
[무료배송] 탑씨 1kg,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"[농심] 환타 포도 낱개 5,500원",음료,탄산음료,BEVERAGE,,환타,기타 탄산음료,1
"빙그레 미린다 오렌지 낱개 2,500원",음료,탄산음료,BEVERAGE,,미린다,기타 탄산음료,1
갈아만든배 탄산 1봉,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"[대용량] 코코팜, 10개입",음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"매일 진저에일 1L, 1,980원",음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"풀무원 갈배 사이다 400g 19,900원 HACCP",음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
[롯데] 마운틴듀 3입,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"웰치스 그레이프 1.5L, 19,900원",음료,탄산음료,BEVERAGE,,웰치스,기타 탄산음료,1
오뚜기 웰치스 포도 12개 쿠폰할인,음료,탄산음료,BEVERAGE,,웰치스,기타 탄산음료,1
[빙그레] 암바사 2kg 최대 195원 적립,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
데미소다 복숭아 박스 HACCP,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"[행사] 나랑드 사이다 5,500원",음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
피코크 슈웹스 진저에일 HACCP,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
피코크 트레비 플레인 6개입,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"[오뚜기] 밀키스 250g 19,900원 무료배송",음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
매일 맥콜 새벽배송,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
[대상] 환타 오렌지 10개입 최대 195원 적립,음료,탄산음료,BEVERAGE,,환타,기타 탄산음료,1
"[CJ] 데미소다 사과 20입 9,900원 (100g당 1,955원)",음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
[노브랜드] 트로피카나 스파클링 400g,음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"[해태] 마운틴듀 제로 1L 1,980원 무료배송",음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"대상 오랑지나, HACCP",음료,탄산음료,BEVERAGE,,,기타 탄산음료,1
"매일 백산수 1L 1,980원 쿠폰할인",음료,생수,BEVERAGE,,,생수,1
"농심 삼다수 300g 29,800원",음료,생수,BEVERAGE,,삼다수,생수,1
[행사] 아이시스,음료,생수,BEVERAGE,,아이시스,생수,1
[CJ] 에비앙,음료,생수,BEVERAGE,,,생수,1
"오뚜기 평창수 500g, HACCP",음료,생수,BEVERAGE,,,생수,1
매일 백산수 1봉 오늘출발,음료,생수,BEVERAGE,,,생수,1
"농심 삼다수 12개, 1,980원",음료,생수,BEVERAGE,,삼다수,생수,1
[대용량] 아이시스 10개입 행사상품,음료,생수,BEVERAGE,,아이시스,생수,1
"[빙그레] 에비앙 20입, 5,500원",음료,생수,BEVERAGE,,,생수,1
[풀무원] 평창수 150ml 최대 195원 적립,음료,생수,BEVERAGE,,,생수,1
백산수 100g 산지직송,음료,생수,BEVERAGE,,,생수,1
대상 삼다수 3입,음료,생수,BEVERAGE,,삼다수,생수,1
"노브랜드 아이시스, 200g",음료,생수,BEVERAGE,,아이시스,생수,1
에비앙 100g,음료,생수,BEVERAGE,,,생수,1
"평창수 낱개 19,900원",음료,생수,BEVERAGE,,,생수,1
"[노브랜드] 백산수, 12개",음료,생수,BEVERAGE,,,생수,1
삼다수 10개입 2+1,음료,생수,BEVERAGE,,삼다수,생수,1
롯데 아이시스 박스,음료,생수,BEVERAGE,,아이시스,생수,1
"[무료배송] 에비앙 1kg, 무료배송",음료,생수,BEVERAGE,,,생수,1
프레시지 평창수 2kg 1+1,음료,생수,BEVERAGE,,,생수,1
[롯데] 백산수,음료,생수,BEVERAGE,,,생수,1
"[롯데] 삼다수 낱개 1,980원",음료,생수,BEVERAGE,,삼다수,생수,1
"아이시스 12개 3,910원",음료,생수,BEVERAGE,,아이시스,생수,1
대상 에비앙 10개입,음료,생수,BEVERAGE,,,생수,1
평창수 250g 산지직송,음료,생수,BEVERAGE,,,생수,1
매일 백산수 2팩,음료,생수,BEVERAGE,,,생수,1
"[국내산] 삼다수 10개입 3,910원, HACCP",음료,생수,BEVERAGE,,삼다수,생수,1
[1+1] 아이시스 1.5L 산지직송,음료,생수,BEVERAGE,,아이시스,생수,1
"풀무원 에비앙 1봉 2,500원",음료,생수,BEVERAGE,,,생수,1
노브랜드 평창수 낱개,음료,생수,BEVERAGE,,,생수,1
"백산수 12개, 쿠폰할인",음료,생수,BEVERAGE,,,생수,1
"[1+1] 삼다수 100g, 5,500원",음료,생수,BEVERAGE,,삼다수,생수,1
"대상 아이시스 500ml, 12,900원",음료,생수,BEVERAGE,,아이시스,생수,1
"[농심] 에비앙, 6개입",음료,생수,BEVERAGE,,,생수,1
[대용량] 평창수 박스,음료,생수,BEVERAGE,,,생수,1
"[1+1] 백산수 1kg 5,500원",음료,생수,BEVERAGE,,,생수,1
롯데 삼다수 100g,음료,생수,BEVERAGE,,삼다수,생수,1
아이시스 2팩,음료,생수,BEVERAGE,,아이시스,생수,1
[무료배송] 에비앙 10개입,음료,생수,BEVERAGE,,,생수,1
"[행사] 평창수 20입 5,500원",음료,생수,BEVERAGE,,,생수,1
[풀무원] 백산수 400g,음료,생수,BEVERAGE,,,생수,1
"[롯데] 삼다수 330ml 2,500원",음료,생수,BEVERAGE,,삼다수,생수,1
대상 아이시스 산지직송,음료,생수,BEVERAGE,,아이시스,생수,1
"농심 에비앙 500g 3,910원",음료,생수,BEVERAGE,,,생수,1
"[풀무원] 평창수 12개 1,980원",음료,생수,BEVERAGE,,,생수,1
대상 백산수 1L 온라인전용,음료,생수,BEVERAGE,,,생수,1
"[곰곰] 삼다수, 500ml",음료,생수,BEVERAGE,,삼다수,생수,1
"대상 아이시스 1봉 19,900원",음료,생수,BEVERAGE,,아이시스,생수,1
[피코크] 에비앙 12개,음료,생수,BEVERAGE,,,생수,1
"[CJ] 평창수 박스 29,800원",음료,생수,BEVERAGE,,,생수,1
"피코크 백산수, 10개입",음료,생수,BEVERAGE,,,생수,1
"매일 삼다수 500ml 19,900원 2+1",음료,생수,BEVERAGE,,삼다수,생수,1
매일 아이시스 낱개,음료,생수,BEVERAGE,,아이시스,생수,1
[무료배송] 에비앙 낱개,음료,생수,BEVERAGE,,,생수,1
풀무원 평창수 2팩 행사상품,음료,생수,BEVERAGE,,,생수,1
농심 백산수 400g 쿠폰할인,음료,생수,BEVERAGE,,,생수,1
"[해태] 삼다수 12개 5,500원",음료,생수,BEVERAGE,,삼다수,생수,1
"[무료배송] 아이시스, 330ml",음료,생수,BEVERAGE,,아이시스,생수,1
[행사] 에비앙 200g,음료,생수,BEVERAGE,,,생수,1
"평창수 박스 2,500원 새벽배송",음료,생수,BEVERAGE,,,생수,1
"[풀무원] 백산수, 500g",음료,생수,BEVERAGE,,,생수,1
[오뚜기] 삼다수 3입,음료,생수,BEVERAGE,,삼다수,생수,1
